"","iso","year","liquids.sequestration","solids","liquids","gas","cement","gas.flaring","liquids.shipping"
"4474","lux",1982,32.65,1421,778,170,47,0,44
"4475","lux",1983,28.47,1306,745,162,48,0,44
"4476","lux",1984,25.12,1485,729,174,46,0,58
"4477","lux",1985,20.93,1482,789,189,40,0,62
"4478","lux",1986,15.07,1352,863,189,53,0,69
"4479","lux",1987,10.88,1096,982,214,69,0,86
"4480","lux",1988,13.4,1134,1003,222,77,0,89
"4481","lux",1989,15.91,1188,1113,253,80,0,91
"4482","lux",1990,15.91,1171,1204,268,86,0,109
"4483","lux",1991,5.02,1104,1427,279,94,0,114
"4484","lux",1992,5.02,1042,1519,291,82,0,110
"4485","lux",1993,0.84,1075,1480,302,98,0,109
"4486","lux",1994,1.67,936,1449,305,97,0,139
"4487","lux",1995,10.88,531,1301,348,97,0,157
"4488","lux",1996,19.26,502,1326,382,91,0,171
"4489","lux",1997,15.07,323,1352,391,93,0,209
"4490","lux",1998,15.07,116,1400,395,95,0,235
"4491","lux",1999,16.75,117,1469,410,101,0,276
"4492","lux",2000,10.05,130,1596,419,102,0,267
"4493","lux",2001,9.21,142,1693,466,99,0,288
"4494","lux",2002,9.21,85,1717,666,99,0,312
"4495","lux",2003,11.72,66,1863,674,97,0,325
"4496","lux",2004,10.88,95,2122,747,108,0,354
"4497","lux",2005,17.58,91,2220,735,103,0,359
"4498","lux",2006,18.42,108,2097,768,109,0,337
"4499","lux",2007,11.72,89,2019,717,106,0,362
"4500","lux",2008,10.88,86,2032,683,106,0,364
"4501","lux",2009,12.56,79,1886,695,106,0,348
"4502","lva",1971,0,609.995553965994,1773.82125602122,288.104045251464,52.1464968152866,0,7.10070957301133
"4503","lva",1972,0,628.736440416582,1926.55424416822,303.047022610948,54.2101910828025,0,7.3440806672476
"4504","lva",1973,0,635.49754565798,2070.73545977737,320.410704939991,56.912101910828,0,8.56952570646085
"4505","lva",1974,0,637.184577675987,2219.45435061069,339.727586421012,59.8471337579618,0,8.56952570646085
"4506","lva",1975,0,656.674432187318,2346.98730628371,370.83249802631,63.4394904458599,0,9.34831320801693
"4507","lva",1976,0,674.697866559918,2405.07410200437,407.983435787805,64.5745222929936,0,0
"4508","lva",1977,0,685.939802996397,2491.61621894676,437.717379412713,66.0382165605096,0,0
"4509","lva",1978,0,682.285802878274,2673.1384040845,459.297218501533,65.9847133757962,0,0
"4510","lva",1979,0,683.624305204649,2687.18395063956,489.077052268043,63.940127388535,0,0
"4511","lva",1980,0,720.468342925392,2751.31086254488,510.545034136706,64.9949044585987,0,0
"4512","lva",1981,0,654.077144432122,2784.95643435747,548.206499723536,66.0955414012739,0,0
"4513","lva",1982,0,663.392898157931,2799.03233325516,580.553313285965,64.284076433121,0,0
"4514","lva",1983,0,659.319920857313,2800.63341932923,623.882211360767,66.6076433121019,0,0
"4515","lva",1984,0,656.140514361838,2739.78456042866,676.156818914308,67.6394904458599,0,0
"4516","lva",1985,0,747.661074398063,2766.31250789298,742.468073530673,67.9414012738853,0,0
"4517","lva",1986,0,768.865769147477,2769.20356852911,717.21415497976,70.2267515923567,0,0
"4518","lva",1987,0,770.986609398686,2808.66920204225,826.633461364463,71.4152866242038,0,0
"4519","lva",1988,0,780.083605126556,2805.26973966696,883.129961945482,72.5044585987261,0,0
"4520","lva",1989,0,741.539558218436,2774.27999783507,887.105195461843,72.9898089171975,0,0
"4521","lva",1990,0,624.811773623042,2690.38612278771,913.03312546755,71.2050955414013,0,0
"4522","lva",1991,0,557.506611629906,2682.70698010067,918.000733296077,66.0076433121019,0,0
"4523","lva",1992,18.42,565,2103,970,54,0,23
"4524","lva",1993,24.28,510,2041,710,41,0,23
"4525","lva",1994,20.09,437,2099,517,33,0,21
"4526","lva",1995,19.26,301,1669,631,28,0,21
"4527","lva",1996,19.26,297,1701,546,44,0,27
"4528","lva",1997,17.58,230,1353,665,33,0,27
"4529","lva",1998,31.82,171,1335,645,50,0,25
"4530","lva",1999,64.47,131,1113,618,0,0,25
"4531","lva",2000,64.47,136,884,682,0,0,22
"4532","lva",2001,52.75,128,949,793,0,0,191
"4533","lva",2002,63.63,103,870,807,35,0,201
"4534","lva",2003,66.98,90,962,841,40,0,196
"4535","lva",2004,67.82,70,1003,832,39,0,215
"4536","lva",2005,81.21,85,986,848,38,0,274
"4537","lva",2006,91.26,88,1064,879,38,0,226
"4538","lva",2007,95.45,111,1161,849,41,0,221
"4539","lva",2008,98.8,110,1085,833,42,0,260
"4540","lva",2009,63.63,88,918,766,41,0,323
"4541","mac",1971,0.84,2,59,0,0,0,0
"4542","mac",1972,0.84,1,62,0,0,0,0
"4543","mac",1973,0.84,1,59,0,0,0,0
"4544","mac",1974,2.51,1,71,0,0,0,0
"4545","mac",1975,2.51,2,79,0,0,0,0
"4546","mac",1976,0.84,1,68,0,0,0,0
"4547","mac",1977,1.67,1,84,0,0,0,0
"4548","mac",1978,7.54,1,112,0,0,0,0
"4549","mac",1979,0.84,0,113,0,0,0,0
"4550","mac",1980,0.84,3,141,0,0,0,0
"4551","mac",1981,1.67,1,146,0,0,0,0
"4552","mac",1982,13.4,1,131,0,0,0,0
"4553","mac",1983,1.67,1,185,0,0,0,0
"4554","mac",1984,4.19,1,164,0,0,0,0
"4555","mac",1985,1.67,0,200,0,0,0,0
"4556","mac",1986,0.84,0,239,0,0,0,0
"4557","mac",1987,1.67,0,265,0,0,0,0
"4558","mac",1988,3.35,0,263,0,0,0,0
"4559","mac",1989,2.51,0,281,0,0,0,0
"4560","mac",1990,1.67,0,282,0,0,0,0
"4561","mac",1991,3.35,0,298,0,0,0,0
"4562","mac",1992,3.35,0,296,0,0,0,0
"4563","mac",1993,4.19,0,324,0,0,0,0
"4564","mac",1994,3.35,0,350,0,0,0,0
"4565","mac",1995,4.19,0,339,0,0,0,0
"4566","mac",1996,6.7,0,386,0,0,0,0
"4567","mac",1997,8.37,0,409,0,0,0,0
"4568","mac",1998,7.54,0,427,0,0,0,0
"4569","mac",1999,5.86,0,418,0,0,0,0
"4570","mac",2000,9.21,0,446,0,0,0,0
"4571","mac",2001,5.86,0,460,0,0,0,0
"4572","mac",2002,5.86,0,416,0,0,0,0
"4573","mac",2003,5.02,0,419,0,0,0,0
"4574","mac",2004,5.02,0,471,0,0,0,0
"4575","mac",2005,5.86,0,501,0,0,0,0
"4576","mac",2006,5.02,0,445,0,0,0,0
"4577","mac",2007,5.02,0,425,0,0,0,0
"4578","mac",2008,3.35,0,325,43,0,0,0
"4579","mac",2009,5.02,0,351,49,0,0,0
"4580","mar",1971,0,347,1663,27,201,0,158
"4581","mar",1972,0,433,1522,29,210,0,168
"4582","mar",1973,0,427,1945,37,220,0,220
"4583","mar",1974,0,424,2320,33,260,0,162
"4584","mar",1975,0,482,2233,40,276,0,165
"4585","mar",1976,127.26,522,2266,45,316,0,174
"4586","mar",1977,154.89,493,2544,36,390,0,168
"4587","mar",1978,164.94,498,2642,44,383,0,162
"4588","mar",1979,135.63,484,3382,39,446,0,265
"4589","mar",1980,92.93,465,3365,35,483,0,132
"4590","mar",1981,104.66,492,3292,50,490,0,106
"4591","mar",1982,105.49,550,3552,41,509,0,72
"4592","mar",1983,109.68,681,3605,44,523,0,66
"4593","mar",1984,80.38,586,3741,44,488,0,59
"4594","mar",1985,76.19,670,3655,45,502,0,62
"4595","mar",1986,79.54,1097,3496,48,509,0,53
"4596","mar",1987,84.56,1234,3696,39,518,0,53
"4597","mar",1988,131.45,1209,3948,44,574,0,53
"4598","mar",1989,119.73,1304,4342,32,571,0,54
"4599","mar",1990,149.03,1278,4541,30,571,0,61
"4600","mar",1991,167.45,1478,4527,20,785,0,62
"4601","mar",1992,184.2,1266,4961,13,862,0,98
"4602","mar",1993,165.78,1452,5367,13,864,0,64
"4603","mar",1994,237.78,1613,5595,12,864,0,68
"4604","mar",1995,215.17,1904,5501,7,871,0,68
"4605","mar",1996,220.2,2377,5224,9,896,0,64
"4606","mar",1997,262.9,2256,5431,18,984,0,0
"4607","mar",1998,197.59,2491,5220,18,1008,0,251
"4608","mar",1999,180.85,2411,5586,21,1024,0,257
"4609","mar",2000,180.01,2737,5383,24,1102,0,255
"4610","mar",2001,178.33,3486,5415,23,1360,0,249
"4611","mar",2002,185.87,3577,5445,23,1387,0,252
"4612","mar",2003,186.71,3339,5469,22,1414,0,261
"4613","mar",2004,210.15,3736,6552,27,1496,0,286
"4614","mar",2005,241.13,3844,6902,237,1496,0,326
"4615","mar",2006,261.22,4012,7006,299,1496,0,368
"4616","mar",2007,295.55,4115,7513,339,1496,0,425
"4617","mar",2008,311.46,3788,8397,296,1496,0,425
"4618","mar",2009,333.23,2798,8553,330,1632,0,428
"4619","mda",1971,0,1181.12413458194,2210.73966335312,567.000641634068,91.7392073602265,0,0
"4620","mda",1972,0,1217.41179790397,2401.09304515687,596.409037282783,95.3697806086341,0,0
"4621","mda",1973,0,1230.50321230058,2580.78822637969,630.581480134477,100.123142250531,0,0
"4622","mda",1974,0,1233.76978403103,2766.13877933933,668.59789946156,105.286624203822,0,0
"4623","mda",1975,0,1271.5076616158,2925.08498800267,729.813648177552,111.606510969568,0,0
"4624","mda",1976,0,1306.40613454257,2997.47942051994,802.928225689609,113.603326256193,0,0
"4625","mda",1977,0,1328.17370704081,3105.33814068448,861.445852885431,116.178343949045,0,0
"4626","mda",1978,0,1321.09852805103,3331.57192444388,903.915866102502,116.084217975938,0,0
"4627","mda",1979,0,1323.6902475998,3349.07709682657,962.523806989376,112.487261146497,0,0
"4628","mda",1980,0,1395.03073833695,3428.99941546844,1004.77368058451,114.342887473461,0,0
"4629","mda",1981,0,1266.47857700662,3470.93238918256,1078.89299790951,116.279193205945,0,0
"4630","mda",1982,0,1284.51651430934,3488.47539013874,1142.55286088959,113.092356687898,0,0
"4631","mda",1983,0,1276.63007684584,3490.47084739035,1227.82591905949,117.180113234253,0,0
"4632","mda",1984,0,1270.4738455077,3414.63401468545,1330.70450237878,118.995399858457,0,0
"4633","mda",1985,0,1447.68356706457,3447.69618791607,1461.20778594851,119.526539278132,0,0
"4634","mda",1986,0,1488.74186096874,3451.29935954103,1411.50703284161,123.547062986553,0,0
"4635","mda",1987,0,1492.84840828701,3500.48596222194,1626.84873994305,125.638004246284,0,0
"4636","mda",1988,0,1510.46276815655,3496.24916199102,1738.0361828391,127.554140127389,0,0
"4637","mda",1989,0,1435.83057821411,3457.62618845731,1745.85960632645,128.407997169144,0,0
"4638","mda",1990,0,1209.81253158161,3353.06801132981,1796.88684177067,125.26822363765,0,0
"4639","mda",1991,0,1079.49067809401,3343.49738223674,1806.66329882702,116.124557678698,0,0
"4640","mda",1992,0,1094,2621,1909,95,0,0
"4641","mda",1993,13.4,1088,1736,1424,14,0,28
"4642","mda",1994,14.23,1009,912,1371,5,0,21
"4643","mda",1995,15.07,613,833,1599,7,0,13
"4644","mda",1996,14.23,541,767,1829,5,0,17
"4645","mda",1997,27.63,272,701,946,17,0,20
"4646","mda",1998,20.93,268,580,851,10,0,18
"4647","mda",1999,11.72,122,387,711,7,0,10
"4648","mda",2000,10.88,100,350,478,30,0,17
"4649","mda",2001,13.4,71,391,524,27,0,15
"4650","mda",2002,12.56,76,445,525,41,0,15
"4651","mda",2003,20.09,92,482,561,35,0,10
"4652","mda",2004,23.44,87,521,574,60,0,9
"4653","mda",2005,22.61,78,524,645,87,0,10
"4654","mda",2006,28.47,94,510,644,114,0,10
"4655","mda",2007,30.14,46,529,594,109,0,12
"4656","mda",2008,28.47,89,554,557,102,0,12
"4657","mda",2009,16.75,95,538,512,95,0,12
"4658","mdg",1971,5.86,17,254,0,10,0,80
"4659","mdg",1972,5.86,15,327,0,9,0,78
"4660","mdg",1973,6.7,9,275,0,10,0,116
"4661","mdg",1974,4.19,10,306,0,8,0,38
"4662","mdg",1975,2.51,14,440,0,8,0,9
"4663","mdg",1976,0.84,15,245,0,10,0,5
"4664","mdg",1977,0.84,12,212,0,7,0,27
"4665","mdg",1978,0.84,9,260,0,9,0,30
"4666","mdg",1979,1.67,16,280,0,10,0,19
"4667","mdg",1980,0.84,15,417,0,8,0,16
"4668","mdg",1981,0.84,17,258,0,5,0,16
"4669","mdg",1982,0.84,17,254,0,5,0,20
"4670","mdg",1983,0.84,17,159,0,5,0,16
"4671","mdg",1984,0.84,5,252,0,5,0,9
"4672","mdg",1985,0.84,3,287,0,5,0,12
"4673","mdg",1986,0,11,305,0,5,0,12
"4674","mdg",1987,0.84,9,347,0,7,0,9
"4675","mdg",1988,0.84,13,342,0,7,0,13
"4676","mdg",1989,0.84,9,246,0,8,0,12
"4677","mdg",1990,2.51,9,252,0,8,0,10
"4678","mdg",1991,2.51,9,275,0,8,0,12
"4679","mdg",1992,3.35,9,268,0,8,0,12
"4680","mdg",1993,4.19,10,274,0,8,0,11
"4681","mdg",1994,5.02,9,346,0,5,0,12
"4682","mdg",1995,5.02,7,346,0,5,0,15
"4683","mdg",1996,5.02,7,372,0,6,0,15
"4684","mdg",1997,5.02,9,450,0,5,0,15
"4685","mdg",1998,19.26,9,460,0,6,0,15
"4686","mdg",1999,19.26,6,513,0,6,0,15
"4687","mdg",2000,20.93,7,496,0,7,0,50
"4688","mdg",2001,20.93,7,460,0,7,0,52
"4689","mdg",2002,20.93,7,326,0,4,0,22
"4690","mdg",2003,20.93,7,430,0,27,0,39
"4691","mdg",2004,20.93,7,463,0,23,0,50
"4692","mdg",2005,17.58,12,443,0,20,0,55
"4693","mdg",2006,20.09,11,428,0,20,0,54
"4694","mdg",2007,20.09,7,450,0,37,0,56
"4695","mdg",2008,15.91,9,484,0,37,0,54
"4696","mdg",2009,8.37,10,454,0,33,0,38
"4697","mdv",1971,0,0,1,0,0,0,0
"4698","mdv",1972,0,0,1,0,0,0,0
"4699","mdv",1973,0,0,1,0,0,0,0
"4700","mdv",1974,0,0,1,0,0,0,0
"4701","mdv",1975,0,0,2,0,0,0,0
"4702","mdv",1976,0,0,3,0,0,0,0
"4703","mdv",1977,0,0,4,0,0,0,0
"4704","mdv",1978,0,0,6,0,0,0,0
"4705","mdv",1979,0,0,8,0,0,0,0
"4706","mdv",1980,0,0,12,0,0,0,0
"4707","mdv",1981,0,0,13,0,0,0,0
"4708","mdv",1982,0,0,13,0,0,0,0
"4709","mdv",1983,0,0,14,0,0,0,0
"4710","mdv",1984,0,0,16,0,0,0,0
"4711","mdv",1985,0,0,18,0,0,0,0
"4712","mdv",1986,0,0,22,0,0,0,0
"4713","mdv",1987,0,0,22,0,0,0,0
"4714","mdv",1988,0,0,26,0,0,0,0
"4715","mdv",1989,0,0,34,0,0,0,0
"4716","mdv",1990,0,0,42,0,0,0,0
"4717","mdv",1991,0,0,47,0,0,0,0
"4718","mdv",1992,0,0,69,0,0,0,0
"4719","mdv",1993,0,0,59,0,0,0,0
"4720","mdv",1994,0,0,60,0,0,0,0
"4721","mdv",1995,0,0,75,0,0,0,0
"4722","mdv",1996,0,0,87,0,0,0,0
"4723","mdv",1997,0,0,100,0,0,0,0
"4724","mdv",1998,0,0,91,0,0,0,0
"4725","mdv",1999,0,0,127,0,0,0,0
"4726","mdv",2000,0,0,136,0,0,0,0
"4727","mdv",2001,0,0,157,0,0,0,0
"4728","mdv",2002,0,0,188,0,0,0,0
"4729","mdv",2003,0,0,163,0,0,0,0
"4730","mdv",2004,0,0,205,0,0,0,0
"4731","mdv",2005,0,0,185,0,0,0,0
"4732","mdv",2006,0,0,237,0,0,0,0
"4733","mdv",2007,0,0,245,0,0,0,0
"4734","mdv",2008,0,0,265,0,0,0,0
"4735","mdv",2009,0,0,280,0,0,0,0
"4736","mex",1971,0,2027,23181,5482,1001,2762,429
"4737","mex",1972,0,2225,24534,5883,1170,2310,452
"4738","mex",1973,0,2465,27033,6556,1331,1964,522
"4739","mex",1974,0,3040,28201,6848,1441,2741,686
"4740","mex",1975,0,3058,30341,7019,1579,2854,669
"4741","mex",1976,14.23,3188,35319,6873,1711,3124,775
"4742","mex",1977,13.4,3419,38199,7233,1799,1941,819
"4743","mex",1978,12.56,4312,42459,9144,1912,2890,860
"4744","mex",1979,11.72,4720,45433,11158,2064,2312,1043
"4745","mex",1980,531.65,2910,53438,11952,2209,2698,1182
"4746","mex",1981,607.01,2336,56660,12912,2445,3239,1226
"4747","mex",1982,535.84,2821,58836,14149,2624,4699,1196
"4748","mex",1983,418.63,2907,53407,14165,2321,3132,1169
"4749","mex",1984,1725.57,2884,54014,14314,2507,1990,1214
"4750","mex",1985,1785.02,3519,55737,14897,2813,1709,1269
"4751","mex",1986,1338.76,3389,59923,13220,2686,1109,1218
"4752","mex",1987,1491.14,3164,63003,13406,3039,1204,1251
"4753","mex",1988,1896.37,3017,63412,13546,3062,701,1455
"4754","mex",1989,1707.99,3365,67597,24060,3096,566,1689
"4755","mex",1990,2883.49,3673,63883,14444,3237,504,1383
"4756","mex",1991,3411.79,3509,66477,15084,3414,510,1440
"4757","mex",1992,3496.36,3674,66551,15178,3656,516,1604
"4758","mex",1993,3732.46,4268,66720,14692,3688,715,1902
"4759","mex",1994,4123.46,5055,69868,15252,4039,682,2545
"4760","mex",1995,3680.55,5697,63777,15584,3270,1129,2452
"4761","mex",1996,3637.85,6643,63742,16729,3450,2377,2497
"4762","mex",1997,3245.18,6810,67606,16241,3747,3328,2616
"4763","mex",1998,3133.83,6922,70362,17141,3773,3633,2987
"4764","mex",1999,3183.22,7094,73100,17374,4000,2563,3209
"4765","mex",2000,2283.18,7273,71724,18069,4519,2457,3233
"4766","mex",2001,2260.58,7859,75027,18485,4367,1925,3181
"4767","mex",2002,3102.85,9046,70907,20728,4539,1475,2845
"4768","mex",2003,3193.27,10155,72189,22320,4569,1384,2904
"4769","mex",2004,2754.55,8325,74607,23513,4759,808,2982
"4770","mex",2005,2720.23,10723,78071,23782,5093,969,3048
"4771","mex",2006,2827.39,9895,76769,26871,5489,1455,3169
"4772","mex",2007,2914.47,9716,77461,28958,5531,2905,3403
"4773","mex",2008,2945.45,8194,77709,30612,6475,6991,3423
"4774","mex",2009,1937.4,8296,74688,30308,4782,3616,2811
"4775","mhl",1990,0,0,13,0,0,0,0
"4776","mhl",1991,0,0,14,0,0,0,0
"4777","mhl",1992,0,0,15,0,0,0,0
"4778","mhl",1993,0,0,17,0,0,0,0
"4779","mhl",1994,0,0,18,0,0,0,0
"4780","mhl",1995,0,0,18,0,0,0,0
"4781","mhl",1996,0,0,18,0,0,0,0
"4782","mhl",1997,0,0,18,0,0,0,0
"4783","mhl",1998,0,0,19,0,0,0,0
"4784","mhl",1999,0,0,18,0,0,0,0
"4785","mhl",2000,0,0,21,0,0,0,0
"4786","mhl",2001,0,0,22,0,0,0,0
"4787","mhl",2002,0,0,23,0,0,0,0
"4788","mhl",2003,0,0,23,0,0,0,0
"4789","mhl",2004,0,0,24,0,0,0,0
"4790","mhl",2005,0,0,23,0,0,0,0
"4791","mhl",2006,0,0,25,0,0,0,0
"4792","mhl",2007,0,0,27,0,0,0,0
"4793","mhl",2008,0,0,27,0,0,0,0
"4794","mhl",2009,0,0,28,0,0,0,0
"4795","mkd",1971,0,1854.31988096102,886.814279258924,0,65.8938547486033,0,0
"4796","mkd",1972,0,1728.37845684837,794.460460912788,0,76.4525139664804,0,0
"4797","mkd",1973,0,1728.80634390651,1291.18526886579,0,84.7625698324022,0,0
"4798","mkd",1974,0,1766.888292081,1253.50926344329,0,88.3798882681564,0,0
"4799","mkd",1975,0,1900.67431225956,1255.54948034343,0,93.9525139664804,0,0
"4800","mkd",1976,0,1893.9707483487,1351.4396746498,0,101.284916201117,0,0
"4801","mkd",1977,0,1772.73608187559,1352.9358337099,0,106.466480446927,0,0
"4802","mkd",1978,0,1829.3598025695,1661.41662901039,0,115.656424581006,0,0
"4803","mkd",1979,0,1917.21927850766,1866.52643470402,0,120.740223463687,0,0
"4804","mkd",1980,0,1854.17725194164,1798.24717577948,0,123.868715083799,0,0
"4805","mkd",1981,0,2559.04986571823,1436.31269769544,0,130.027932960894,0,0
"4806","mkd",1982,0,2181.22559338027,1425.83958427474,0,129.245810055866,0,0
"4807","mkd",1983,0,2484.5975176018,1432.64030727519,0,127.486033519553,0,0
"4808","mkd",1984,0,2724.78478623793,1389.38770899232,0,123.868715083799,0,0
"4809","mkd",1985,0,2808.65064963345,1396.18843199277,0,120.055865921788,0,0
"4810","mkd",1986,0,2859.56920955215,1534.65115228197,0,121.326815642458,0,0
"4811","mkd",1987,0,2781.6937649706,1531.38680524175,0,119.175977653631,0,0
"4812","mkd",1988,0,2813.21477825361,1666.31314957072,0,117.513966480447,0,0
"4813","mkd",1989,0,2849.01466211802,1599.53004970628,0,113.798882681564,0,0
"4814","mkd",1990,0,2777.12963635044,1712.83009489381,0,105.684357541899,0,0
"4815","mkd",1991,0,1556.93837555346,1510.84862178039,0,99.7206703910614,0,0
"4816","mkd",1992,0,1965,903,0,70,0,0
"4817","mkd",1993,0,2068,684,0,68,0,0
"4818","mkd",1994,0,2157,632,0,66,0,0
"4819","mkd",1995,0,2222,663,0,71,0,17
"4820","mkd",1996,33.49,2161,975,0,67,0,15
"4821","mkd",1997,34.33,2019,813,0,68,0,17
"4822","mkd",1998,28.47,2622,746,11,63,0,14
"4823","mkd",1999,17.58,2373,733,21,71,0,31
"4824","mkd",2000,13.4,2407,769,34,80,0,24
"4825","mkd",2001,20.93,2514,627,45,86,0,19
"4826","mkd",2002,33.49,2154,699,47,82,0,18
"4827","mkd",2003,29.3,2248,690,41,104,0,7
"4828","mkd",2004,37.68,2205,709,37,102,0,5
"4829","mkd",2005,30.98,2184,732,39,121,0,5
"4830","mkd",2006,25.12,2033,782,42,126,0,3
"4831","mkd",2007,23.44,2075,846,53,129,0,6
"4832","mkd",2008,27.63,2287,758,61,125,0,5
"4833","mkd",2009,29.3,2178,751,40,124,0,3
"4834","mli",1971,0,0,62,0,0,0,5
"4835","mli",1972,0,0,67,0,0,0,4
"4836","mli",1973,0,0,67,0,6,0,4
"4837","mli",1974,0,0,77,0,6,0,4
"4838","mli",1975,0,0,86,0,7,0,4
"4839","mli",1976,0,0,86,0,7,0,4
"4840","mli",1977,0,0,108,0,5,0,7
"4841","mli",1978,0,0,103,0,5,0,9
"4842","mli",1979,0,0,113,0,4,0,10
"4843","mli",1980,0,0,104,0,3,0,13
"4844","mli",1981,0,0,105,0,3,0,10
"4845","mli",1982,0,0,96,0,4,0,9
"4846","mli",1983,0,0,111,0,3,0,8
"4847","mli",1984,0,0,116,0,3,0,10
"4848","mli",1985,0,0,108,0,3,0,13
"4849","mli",1986,0,0,101,0,3,0,12
"4850","mli",1987,0,0,95,0,3,0,14
"4851","mli",1988,0,0,102,0,3,0,12
"4852","mli",1989,0,0,111,0,3,0,12
"4853","mli",1990,0,0,112,0,3,0,12
"4854","mli",1991,0,0,116,0,3,0,12
"4855","mli",1992,0,0,118,0,3,0,13
"4856","mli",1993,0,0,121,0,3,0,13
"4857","mli",1994,0,0,124,0,2,0,13
"4858","mli",1995,0,0,126,0,2,0,14
"4859","mli",1996,0,0,131,0,2,0,15
"4860","mli",1997,0,0,139,0,4,0,15
"4861","mli",1998,0,0,141,0,0,0,15
"4862","mli",1999,0,0,147,0,0,0,15
"4863","mli",2000,0,0,148,0,0,0,15
"4864","mli",2001,0,0,149,0,0,0,15
"4865","mli",2002,0,0,151,0,0,0,15
"4866","mli",2003,0,0,147,0,0,0,16
"4867","mli",2004,0,0,154,0,0,0,16
"4868","mli",2005,0,0,155,0,0,0,16
"4869","mli",2006,0,0,155,0,0,0,16
"4870","mli",2007,0,0,158,0,0,0,16
"4871","mli",2008,0,0,162,0,0,0,16
"4872","mli",2009,0,0,167,0,0,0,17
"4873","mlt",1971,0,0,180,0,0,0,103
"4874","mlt",1972,0,0,229,0,0,0,69
"4875","mlt",1973,0,1,219,0,0,0,80
"4876","mlt",1974,0,1,203,0,0,0,73
"4877","mlt",1975,0,0,182,0,0,0,68
"4878","mlt",1976,0,0,208,0,0,0,79
"4879","mlt",1977,0,0,219,0,0,0,82
"4880","mlt",1978,0,0,255,0,0,0,78
"4881","mlt",1979,0,0,247,0,0,0,81
"4882","mlt",1980,0,1,278,0,0,0,89
"4883","mlt",1981,2.51,1,311,0,0,0,86
"4884","mlt",1982,2.51,17,341,0,0,0,73
"4885","mlt",1983,8.37,38,234,0,0,0,51
"4886","mlt",1984,3.35,68,304,0,0,0,87
"4887","mlt",1985,6.7,135,192,0,0,0,57
"4888","mlt",1986,0,90,315,0,0,0,68
"4889","mlt",1987,0,112,394,0,0,0,62
"4890","mlt",1988,0,151,398,0,0,0,68
"4891","mlt",1989,0,187,405,0,0,0,68
"4892","mlt",1990,2.51,185,409,0,0,0,68
"4893","mlt",1991,3.35,150,416,0,0,0,77
"4894","mlt",1992,2.51,127,430,0,0,0,86
"4895","mlt",1993,3.35,185,543,0,0,0,68
"4896","mlt",1994,4.19,125,540,0,0,0,68
"4897","mlt",1995,4.19,34,546,0,0,0,81
"4898","mlt",1996,5.02,0,613,0,0,0,82
"4899","mlt",1997,5.02,0,688,0,0,0,87
"4900","mlt",1998,3.35,0,585,0,0,0,88
"4901","mlt",1999,3.35,0,640,0,0,0,89
"4902","mlt",2000,0,0,563,0,0,0,649
"4903","mlt",2001,0,0,678,0,0,0,686
"4904","mlt",2002,0,0,627,0,0,0,725
"4905","mlt",2003,0,0,704,0,0,0,870
"4906","mlt",2004,0,0,702,0,0,0,944
"4907","mlt",2005,0,0,736,0,0,0,653
"4908","mlt",2006,0,0,702,0,0,0,726
"4909","mlt",2007,0,0,743,0,0,0,817
"4910","mlt",2008,0,0,698,0,0,0,909
"4911","mlt",2009,0,0,681,0,0,0,1067
"4912","mmr",1971,22.61,164,1073,35,27,93,2
"4913","mmr",1972,15.91,104,1037,54,27,114,0
"4914","mmr",1973,18.42,55,862,53,26,125,1
"4915","mmr",1974,19.26,119,970,55,23,108,1
"4916","mmr",1975,20.93,183,866,96,25,82,1
"4917","mmr",1976,18.42,119,988,132,32,65,0
"4918","mmr",1977,19.26,94,1043,122,37,115,0
"4919","mmr",1978,23.44,122,997,143,35,109,0
"4920","mmr",1979,22.61,39,1032,147,53,120,0
"4921","mmr",1980,23.44,42,1099,178,53,134,0
"4922","mmr",1981,21.77,56,1203,221,43,16,0
"4923","mmr",1982,21.77,74,1124,258,47,23,0
"4924","mmr",1983,22.61,66,1167,270,46,26,0
"4925","mmr",1984,21.77,73,1292,362,42,23,0
"4926","mmr",1985,23.44,79,1177,489,65,20,0
"4927","mmr",1986,25.12,51,1147,568,59,27,0
"4928","mmr",1987,20.93,40,652,585,53,27,0
"4929","mmr",1988,15.91,33,461,575,48,5,1
"4930","mmr",1989,20.09,51,523,586,54,3,7
"4931","mmr",1990,20.09,75,558,475,56,2,15
"4932","mmr",1991,18.42,79,551,448,60,2,28
"4933","mmr",1992,15.07,33,793,441,63,3,25
"4934","mmr",1993,19.26,14,841,544,54,4,3
"4935","mmr",1994,22.61,11,942,680,64,6,6
"4936","mmr",1995,23.44,18,1045,761,70,4,7
"4937","mmr",1996,22.61,13,1067,826,69,4,15
"4938","mmr",1997,24.28,14,1061,892,70,7,17
"4939","mmr",1998,10.05,15,1276,860,50,3,44
"4940","mmr",1999,10.05,45,1498,813,46,7,48
"4941","mmr",2000,9.21,45,1577,748,53,3,55
"4942","mmr",2001,7.54,52,1288,607,51,6,60
"4943","mmr",2002,7.54,55,1477,628,64,5,51
"4944","mmr",2003,12.56,101,1606,834,78,2,60
"4945","mmr",2004,9.21,114,1532,1408,71,3,57
"4946","mmr",2005,9.21,130,1597,2162,74,4,44
"4947","mmr",2006,8.37,144,1418,1909,78,4,67
"4948","mmr",2007,8.37,151,1407,1914,83,4,56
"4949","mmr",2008,8.37,156,1201,2030,92,4,54
