# Future population calculated as final historical year (2010) population times ratio of SSP future years to SSP 2010
scenario,year,iso,value
SSP5,2062,fsm,46.99256018953009
SSP5,2062,gab,2608.6870735881807
SSP5,2062,gbr,101783.31887162053
SSP5,2062,geo,2114.4948555269007
SSP5,2062,gha,42084.82180749184
SSP5,2062,gib,33.736000000000004
SSP5,2062,gin,11343.558545620303
SSP5,2062,glp,378.0387709685691
SSP5,2062,gmb,2940.0861051426905
SSP5,2062,gnb,2326.303607882235
SSP5,2062,gnq,2252.5511295906335
SSP5,2062,grc,12415.331563822538
SSP5,2062,grd,70.57542697240531
SSP5,2062,grl,56.376999999999995
SSP5,2062,gtm,19367.906496016752
SSP5,2062,guf,377.48469215751004
SSP5,2062,gum,184.70626102386194
SSP5,2062,guy,432.12452184071196
SSP5,2062,hkg,10326.965786826673
SSP5,2062,hnd,10109.569132911836
SSP5,2062,hrv,3774.379916141795
SSP5,2062,hti,10138.900358743158
SSP5,2062,hun,10351.006105874862
SSP5,2062,idn,262737.55961837486
SSP5,2062,imn,83.23400000000001
SSP5,2062,ind,1537573.976604369
SSP5,2062,irl,8204.259034561863
SSP5,2062,irn,84126.03586488802
SSP5,2062,irq,59272.452575129726
SSP5,2062,isl,646.9764222554574
SSP5,2062,isr,19762.297511145283
SSP5,2062,ita,72319.41561066643
SSP5,2062,jam,1837.611820122552
SSP5,2062,jor,18351.66489034626
SSP5,2062,jpn,121685.95768666084
SSP5,2062,kaz,19306.098789225543
SSP5,2062,ken,75036.2122386489
SSP5,2062,kgz,5004.955264961712
SSP5,2062,khm,13865.172789866014
SSP5,2062,kir,110.93
SSP5,2062,kna,51.203
SSP5,2062,kor,51759.85490893977
SSP5,2062,kwt,7880.303420423254
SSP5,2062,lao,7042.245981785231
SSP5,2062,lbn,6682.083145419817
SSP5,2062,lbr,11119.569465809509
SSP5,2062,lby,8107.967685253139
SSP5,2062,lca,183.0256350263576
SSP5,2062,lie,37.47
SSP5,2062,lka,18622.51104447342
SSP5,2062,lso,2190.170395745757
SSP5,2062,ltu,2016.3578811660102
SSP5,2062,lux,1230.0617033043159
SSP5,2062,lva,1544.4681658531626
SSP5,2062,mac,894.7096056275067
SSP5,2062,mar,29319.3797546737
SSP5,2062,mco,37.718
SSP5,2062,mda,1630.2810642443685
SSP5,2062,mdg,40659.27895388709
SSP5,2062,mdv,570.190432123614
SSP5,2062,mex,121390.22595528267
SSP5,2062,mhl,57.439
SSP5,2062,mkd,2367.968978156059
SSP5,2062,mli,31183.59399488147
SSP5,2062,mlt,446.4143422152229
SSP5,2062,mmr,41264.95422117012
SSP5,2062,mne,666.5035650423293
SSP5,2062,mng,3298.3526929665163
SSP5,2062,mnp,55.78
SSP5,2062,moz,40878.84440794304
SSP5,2062,mrt,5898.724427056296
SSP5,2062,msr,4.967
SSP5,2062,mtq,361.091243159418
SSP5,2062,mus,1285.9733621763976
SSP5,2062,mwi,36137.296734030446
SSP5,2062,mys,40354.93760577048
SSP5,2062,myt,426.97763503406054
SSP5,2062,nam,3010.1795663183143
SSP5,2062,ncl,405.5446107862845
SSP5,2062,ner,48052.337479557966
SSP5,2062,nga,374894.71610774775
SSP5,2062,nic,4665.897777551422
SSP5,2062,niu,1.619
SSP5,2062,nld,23301.828676232195
SSP5,2062,nor,10086.391589885186
SSP5,2062,npl,36358.97797394563
SSP5,2062,nru,10.383000000000001
SSP5,2062,nzl,7725.89525566738
SSP5,2062,omn,6166.202921646559
SSP5,2062,pak,261710.97296279637
SSP5,2062,pan,4913.702519935172
SSP5,2062,per,25081.96806717096
SSP5,2062,phl,133368.35515734318
SSP5,2062,plw,17.665
SSP5,2062,png,11097.491582213364
SSP5,2062,pol,38803.873886047026
SSP5,2062,pri,1783.1407662259908
SSP5,2062,prk,22186.057018366333
SSP5,2062,prt,13403.249214223903
SSP5,2062,pry,8046.112789049497
SSP5,2062,pse,4303.108895011423
SSP5,2062,pyf,307.74418724508894
SSP5,2062,qat,4624.437285809143
SSP5,2062,reu,1023.3434735397292
SSP5,2062,rom,14344.369734275899
SSP5,2062,rus,136130.05221148208
SSP5,2062,rwa,19975.95064105227
SSP5,2062,sau,59381.0848950737
SSP5,2062,sdn,59008.79181492053
SSP5,2062,sen,19214.73532703425
SSP5,2062,sgp,7064.608707803754
SSP5,2062,shn,5.864999999999999
SSP5,2062,slb,864.7962276987442
SSP5,2062,sle,12187.938457368371
SSP5,2062,slv,3412.6981076295565
SSP5,2062,smr,33.272000000000006
SSP5,2062,som,13565.811560542052
SSP5,2062,spm,5.993
SSP5,2062,srb,8680.996210236863
